Product;;;;;;;;;ProductTranslation;;;;;ProductParameter;;ProductCategory;;ProductAccessory
CompanyId;CurrencyId;ManufacturerId;UserId;ListPriceGross;ListPriceNet;Name;PartNumber;;DescriptionEN;DescriptionPL;TnameEN;TnamePL;;ProductParameter;;ProductCategory;;ProductAccessory
1;3;897;1;339,6276;276,12;CORELDRAW PREMIUM SUITE X5 EN UPGRADE;CDPSX5ENUG;;CORELDRAW PREMIUM SUITE X5 EN UPGRADE;CORELDRAW PREMIUM SUITE X5 EN UPGRADE;CORELDRAW PREMIUM SUITE X5 EN UPGRADE;CORELDRAW PREMIUM SUITE X5 EN UPGRADE;;;;64;;
1;3;897;1;1247,9211;1014,57;COREL DESIGNER TECHNICAL SUITE X5 MINI BOX;CDTSX5ENMB;;COREL DESIGNER TECHNICAL SUITE X5 MINI BOX;COREL DESIGNER TECHNICAL SUITE X5 MINI BOX;COREL DESIGNER TECHNICAL SUITE X5 MINI BOX;COREL DESIGNER TECHNICAL SUITE X5 MINI BOX;;;;64;;
1;3;897;1;623,2164;506,68;UPG COREL DESIGNER TECHNICAL SUITE X5 MINI BOX;CDTSX5ENMBUG;;UPG COREL DESIGNER TECHNICAL SUITE X5 MINI BOX;UPG COREL DESIGNER TECHNICAL SUITE X5 MINI BOX;UPG COREL DESIGNER TECHNICAL SUITE X5 MINI BOX;UPG COREL DESIGNER TECHNICAL SUITE X5 MINI BOX;;;;64;;
1;3;897;1;116,112;94,4;COREL DESIGNER TECH STE X5 DVD EDU ED;CDTSX5MLDVDA;;COREL DESIGNER TECH STE X5 DVD EDU ED;COREL DESIGNER TECH STE X5 DVD EDU ED;COREL DESIGNER TECH STE X5 DVD EDU ED;COREL DESIGNER TECH STE X5 DVD EDU ED;;;;64;;
1;3;897;1;81,2292;66,04;COREL HOME SUITE MINI BOX;CHSENMB;;COREL HOME SUITE MINI BOX;COREL HOME SUITE MINI BOX;COREL HOME SUITE MINI BOX;COREL HOME SUITE MINI BOX;;;;64;;
1;3;897;1;55,1286;44,82;COREL OFFICE 5 EN MINI-BOX;CO5ENMB;;COREL OFFICE 5 EN MINI-BOX;COREL OFFICE 5 EN MINI-BOX;COREL OFFICE 5 EN MINI-BOX;COREL OFFICE 5 EN MINI-BOX;;;;64;;
1;3;897;1;55,104;44,8;PDF FUSION 1 EN DVD EDUCATION EDITION;CPDFF1ENDVDA;;PDF FUSION 1 EN DVD EDUCATION EDITION;PDF FUSION 1 EN DVD EDUCATION EDITION;PDF FUSION 1 EN DVD EDUCATION EDITION;PDF FUSION 1 EN DVD EDUCATION EDITION;;;;64;;
1;3;897;1;77,1579;62,73;COREL PDF FUSION 1 EN MINI-BOX;CPDFF1ENMB;;COREL PDF FUSION 1 EN MINI-BOX;COREL PDF FUSION 1 EN MINI-BOX;COREL PDF FUSION 1 EN MINI-BOX;COREL PDF FUSION 1 EN MINI-BOX;;;;64;;
1;3;897;1;77,1579;62,73;CREATE IT EN MINI BOX;CREATEITENMB;;CREATE IT EN MINI BOX;CREATE IT EN MINI BOX;CREATE IT EN MINI BOX;CREATE IT EN MINI BOX;;;;64;;
1;3;897;1;15,7317;12,79;ACAD MNT CREATOR 2010 5-34 LICS;DEFC2010PC0;;ACAD MNT CREATOR 2010 5-34 LICS;ACAD MNT CREATOR 2010 5-34 LICS;ACAD MNT CREATOR 2010 5-34 LICS;ACAD MNT CREATOR 2010 5-34 LICS;;;;64;;
1;3;897;1;14,76;12;ACAD MNT CREATOR 2010 35-100;DEFC2010PC1;;ACAD MNT CREATOR 2010 35-100;ACAD MNT CREATOR 2010 35-100;ACAD MNT CREATOR 2010 35-100;ACAD MNT CREATOR 2010 35-100;;;;64;;
1;3;897;1;13,6776;11,12;ACAD MNT CREATOR 2010 101-250;DEFC2010PC2;;ACAD MNT CREATOR 2010 101-250;ACAD MNT CREATOR 2010 101-250;ACAD MNT CREATOR 2010 101-250;ACAD MNT CREATOR 2010 101-250;;;;64;;
1;3;897;1;12,7182;10,34;ACAD MNT CREATOR 2010 251-500;DEFC2010PC3;;ACAD MNT CREATOR 2010 251-500;ACAD MNT CREATOR 2010 251-500;ACAD MNT CREATOR 2010 251-500;ACAD MNT CREATOR 2010 251-500;;;;64;;
1;3;897;1;11,7342;9,54;ACAD MNT CREATOR 2010 501-1000;DEFC2010PC4;;ACAD MNT CREATOR 2010 501-1000;ACAD MNT CREATOR 2010 501-1000;ACAD MNT CREATOR 2010 501-1000;ACAD MNT CREATOR 2010 501-1000;;;;64;;
1;3;897;1;10,7748;8,76;ACAD MNT CREATOR 2010 1001-2500;DEFC2010PC5;;ACAD MNT CREATOR 2010 1001-2500;ACAD MNT CREATOR 2010 1001-2500;ACAD MNT CREATOR 2010 1001-2500;ACAD MNT CREATOR 2010 1001-2500;;;;64;;
1;3;897;1;9,7908;7,96;ACAD MNT CREATOR 2010 2501-5K;DEFC2010PC6;;ACAD MNT CREATOR 2010 2501-5K;ACAD MNT CREATOR 2010 2501-5K;ACAD MNT CREATOR 2010 2501-5K;ACAD MNT CREATOR 2010 2501-5K;;;;64;;
1;3;897;1;8,8437;7,19;ACAD MNT CREATOR 2010 5001-10K;DEFC2010PC7;;ACAD MNT CREATOR 2010 5001-10K;ACAD MNT CREATOR 2010 5001-10K;ACAD MNT CREATOR 2010 5001-10K;ACAD MNT CREATOR 2010 5001-10K;;;;64;;
1;3;897;1;7,872;6,4;ACAD CREATOR 2010 10 001+ MNT;DEFC2010PC8;;ACAD CREATOR 2010 10 001+ MNT;ACAD CREATOR 2010 10 001+ MNT;ACAD CREATOR 2010 10 001+ MNT;ACAD CREATOR 2010 10 001+ MNT;;;;64;;
1;3;897;1;17,4414;14,18;ACAD/GOVT TOAST 10 TITANIUM 5-34 MNT;DEFT10TB0;;ACAD/GOVT TOAST 10 TITANIUM 5-34 MNT;ACAD/GOVT TOAST 10 TITANIUM 5-34 MNT;ACAD/GOVT TOAST 10 TITANIUM 5-34 MNT;ACAD/GOVT TOAST 10 TITANIUM 5-34 MNT;;;;64;;
1;3;897;1;16,3344;13,28;ACAD/GOVT TOAST 10 TITANIUM 35-100 MNT;DEFT10TB1;;ACAD/GOVT TOAST 10 TITANIUM 35-100 MNT;ACAD/GOVT TOAST 10 TITANIUM 35-100 MNT;ACAD/GOVT TOAST 10 TITANIUM 35-100 MNT;ACAD/GOVT TOAST 10 TITANIUM 35-100 MNT;;;;64;;
1;3;897;1;15,2397;12,39;ACAD/GOVT TOAST 10 TITANIUM 101-250 MNT;DEFT10TB2;;ACAD/GOVT TOAST 10 TITANIUM 101-250 MNT;ACAD/GOVT TOAST 10 TITANIUM 101-250 MNT;ACAD/GOVT TOAST 10 TITANIUM 101-250 MNT;ACAD/GOVT TOAST 10 TITANIUM 101-250 MNT;;;;64;;
1;3;897;1;14,1573;11,51;ACAD/GOVT TOAST 10 TITANIUM 251-500 MNT;DEFT10TB3;;ACAD/GOVT TOAST 10 TITANIUM 251-500 MNT;ACAD/GOVT TOAST 10 TITANIUM 251-500 MNT;ACAD/GOVT TOAST 10 TITANIUM 251-500 MNT;ACAD/GOVT TOAST 10 TITANIUM 251-500 MNT;;;;64;;
1;3;897;1;13,0749;10,63;ACAD/GOVT TOAST 10TITANIUM 501-1000 MNT;DEFT10TB4;;ACAD/GOVT TOAST 10TITANIUM 501-1000 MNT;ACAD/GOVT TOAST 10TITANIUM 501-1000 MNT;ACAD/GOVT TOAST 10TITANIUM 501-1000 MNT;ACAD/GOVT TOAST 10TITANIUM 501-1000 MNT;;;;64;;
1;3;897;1;11,9925;9,75;ACAD/GOVT TOAST 10TITANIUM 1001-2500 MNT;DEFT10TB5;;ACAD/GOVT TOAST 10TITANIUM 1001-2500 MNT;ACAD/GOVT TOAST 10TITANIUM 1001-2500 MNT;ACAD/GOVT TOAST 10TITANIUM 1001-2500 MNT;ACAD/GOVT TOAST 10TITANIUM 1001-2500 MNT;;;;64;;
1;3;897;1;10,8978;8,86;ACAD/GOVT TOAST 10TITANIUM 2501-5K MNT;DEFT10TB6;;ACAD/GOVT TOAST 10TITANIUM 2501-5K MNT;ACAD/GOVT TOAST 10TITANIUM 2501-5K MNT;ACAD/GOVT TOAST 10TITANIUM 2501-5K MNT;ACAD/GOVT TOAST 10TITANIUM 2501-5K MNT;;;;64;;
1;3;897;1;9,7908;7,96;ACAD/GOVT TOAST 10TITANIUM 5001-10K MNT;DEFT10TB7;;ACAD/GOVT TOAST 10TITANIUM 5001-10K MNT;ACAD/GOVT TOAST 10TITANIUM 5001-10K MNT;ACAD/GOVT TOAST 10TITANIUM 5001-10K MNT;ACAD/GOVT TOAST 10TITANIUM 5001-10K MNT;;;;64;;
1;3;897;1;8,7084;7,08;ACAD/GOVT TOAST 10 TITANIUM 10 001+ MNT;DEFT10TB8;;ACAD/GOVT TOAST 10 TITANIUM 10 001+ MNT;ACAD/GOVT TOAST 10 TITANIUM 10 001+ MNT;ACAD/GOVT TOAST 10 TITANIUM 10 001+ MNT;ACAD/GOVT TOAST 10 TITANIUM 10 001+ MNT;;;;64;;
1;3;897;1;15,7317;12,79;ACAD ONLY MNT TOAST 10 TITANIUM 5-34 LICS;DEFT10TC0;;ACAD ONLY MNT TOAST 10 TITANIUM 5-34 LICS;ACAD ONLY MNT TOAST 10 TITANIUM 5-34 LICS;ACAD ONLY MNT TOAST 10 TITANIUM 5-34 LICS;ACAD ONLY MNT TOAST 10 TITANIUM 5-34 LICS;;;;64;;
1;3;897;1;14,76;12;ACAD ONLY MNT TOAST 10 TITANIUM 35-100;DEFT10TC1;;ACAD ONLY MNT TOAST 10 TITANIUM 35-100;ACAD ONLY MNT TOAST 10 TITANIUM 35-100;ACAD ONLY MNT TOAST 10 TITANIUM 35-100;ACAD ONLY MNT TOAST 10 TITANIUM 35-100;;;;64;;
