Product;;;;;;;;;ProductTranslation;;;;;ProductParameter;;ProductCategory;;ProductAccessory;;;
CompanyId;CurrencyId;ManufacturerId;UserId;ListPriceGross;ListPriceNet;Name;PartNumber;;DescriptionEN;DescriptionPL;TnameEN;TnamePL;;ProductParameter;;ProductCategory;;ProductAccessory;;;
1;3;13;1;63,5787;52;3G ADPT FOR EXTD CBL ANT FOR PCEX-3G-HSPA-R6;3G-ACC-SMKTS9-TNC=;;3G ADPT FOR EXTD CBL ANT FOR PCEX-3G-HSPA-R6;3G ADPT FOR EXTD CBL ANT FOR PCEX-3G-HSPA-R6;3G ADPT FOR EXTD CBL ANT FOR PCEX-3G-HSPA-R6;3G ADPT FOR EXTD CBL ANT FOR PCEX-3G-HSPA-R6;;;;1;;;;;
1;3;13;1;67,7361;55;3G ADAPTER FROM SSMB TO TNC;3G-ACC-SSMB-TNC;;3G ADAPTER FROM SSMB TO TNC;3G ADAPTER FROM SSMB TO TNC;3G ADAPTER FROM SSMB TO TNC;3G ADAPTER FROM SSMB TO TNC;;;;1;;;;;
1;3;13;1;63,5787;52;3G ADPT FROM SSMB TO TNC;3G-ACC-SSMB-TNC=;;3G ADPT FROM SSMB TO TNC;3G ADPT FROM SSMB TO TNC;3G ADPT FROM SSMB TO TNC;3G ADPT FROM SSMB TO TNC;;;;1;;;;;
1;3;13;1;63,5787;52;3G ADPT PCEX-3G-HSPA-US & PCEX-3G-HSPA-G;3G-ACC-TS9-TNC=;;3G ADPT PCEX-3G-HSPA-US & PCEX-3G-HSPA-G;3G ADPT PCEX-3G-HSPA-US & PCEX-3G-HSPA-G;3G ADPT PCEX-3G-HSPA-US & PCEX-3G-HSPA-G;3G ADPT PCEX-3G-HSPA-US & PCEX-3G-HSPA-G;;;;1;;;;;
1;3;13;1;63,5787;52;SINGLE UNIT ANTENNA EXTENSION BASE 10FT CABLE INCLUDED;3G-AE010-R=;;SINGLE UNIT ANTENNA EXTENSION BASE 10FT CABLE INCLUDED;SINGLE UNIT ANTENNA EXTENSION BASE 10FT CABLE INCLUDED;SINGLE UNIT ANTENNA EXTENSION BASE 10FT CABLE INCLUDED;SINGLE UNIT ANTENNA EXTENSION BASE 10FT CABLE INCLUDED;;;;1;;;;;
1;3;13;1;88,1664;72;SGL UNIT ANT EXTENS BASE 15FT CBL INCLUDED;3G-AE015-R;;SGL UNIT ANT EXTENS BASE 15FT CBL INCLUDED;SGL UNIT ANT EXTENS BASE 15FT CBL INCLUDED;SGL UNIT ANT EXTENS BASE 15FT CBL INCLUDED;SGL UNIT ANT EXTENS BASE 15FT CBL INCLUDED;;;;1;;;;;
1;3;13;1;88,1664;72;SINGLE UNIT ANTENNA EXTENSION BASE 15 FOOT CABLE INCLUDED;3G-AE015-R=;;SINGLE UNIT ANTENNA EXTENSION BASE 15 FOOT CABLE INCLUDED;SINGLE UNIT ANTENNA EXTENSION BASE 15 FOOT CABLE INCLUDED;SINGLE UNIT ANTENNA EXTENSION BASE 15 FOOT CABLE INCLUDED;SINGLE UNIT ANTENNA EXTENSION BASE 15 FOOT CABLE INCLUDED;;;;1;;;;;
1;3;13;1;189,3339;154;MULTIBAND OMNIDIRECTIONAL ANT CEILING MOUNT;3G-ANTM1916-CM;;MULTIBAND OMNIDIRECTIONAL ANT CEILING MOUNT;MULTIBAND OMNIDIRECTIONAL ANT CEILING MOUNT;MULTIBAND OMNIDIRECTIONAL ANT CEILING MOUNT;MULTIBAND OMNIDIRECTIONAL ANT CEILING MOUNT;;;;1;;;;;
1;3;13;1;189,3339;154;MULTI BAND OMNIDIRECTIONAL ANTENNA CEILING MOUNT *GPL*;3G-ANTM1916-CM=;;MULTI BAND OMNIDIRECTIONAL ANTENNA CEILING MOUNT *GPL*;MULTI BAND OMNIDIRECTIONAL ANTENNA CEILING MOUNT *GPL*;MULTI BAND OMNIDIRECTIONAL ANTENNA CEILING MOUNT *GPL*;MULTI BAND OMNIDIRECTIONAL ANTENNA CEILING MOUNT *GPL*;;;;1;;;;;
1;3;13;1;21,6603;18;MULTI BAND SWIVEL MOUNT DIPOLE ANTENNA FACEPLATE MOUNT;3G-ANTM1919D=;;MULTI BAND SWIVEL MOUNT DIPOLE ANTENNA FACEPLATE MOUNT;MULTI BAND SWIVEL MOUNT DIPOLE ANTENNA FACEPLATE MOUNT;MULTI BAND SWIVEL MOUNT DIPOLE ANTENNA FACEPLATE MOUNT;MULTI BAND SWIVEL MOUNT DIPOLE ANTENNA FACEPLATE MOUNT;;;;1;;;;;
1;3;13;1;308,607;251;MULTI BAND OUTDOOR OMNI-ANTENNA WITH LIGHTENING PROTECTOR;3G-ANTM-OUT-COMBO;;MULTI BAND OUTDOOR OMNI-ANTENNA WITH LIGHTENING PROTECTOR;MULTI BAND OUTDOOR OMNI-ANTENNA WITH LIGHTENING PROTECTOR;MULTI BAND OUTDOOR OMNI-ANTENNA WITH LIGHTENING PROTECTOR;MULTI BAND OUTDOOR OMNI-ANTENNA WITH LIGHTENING PROTECTOR;;;;1;;;;;
1;3;13;1;293,4288;239;MULTIBAND OUTDOOR OMNIANT W/ LIGHTENING PROTECTOR;3G-ANTM-OUT-COMBO=;;MULTIBAND OUTDOOR OMNIANT W/ LIGHTENING PROTECTOR;MULTIBAND OUTDOOR OMNIANT W/ LIGHTENING PROTECTOR;MULTIBAND OUTDOOR OMNIANT W/ LIGHTENING PROTECTOR;MULTIBAND OUTDOOR OMNIANT W/ LIGHTENING PROTECTOR;;;;1;;;;;
1;3;13;1;125,7552;102;MULTI-BAND OUTDOOR LOW-PROFILE ANTENNA WITH 15FT CABLE;3G-ANTM-OUT-LP=;;MULTI-BAND OUTDOOR LOW-PROFILE ANTENNA WITH 15FT CABLE;MULTI-BAND OUTDOOR LOW-PROFILE ANTENNA WITH 15FT CABLE;MULTI-BAND OUTDOOR LOW-PROFILE ANTENNA WITH 15FT CABLE;MULTI-BAND OUTDOOR LOW-PROFILE ANTENNA WITH 15FT CABLE;;;;1;;;;;
1;3;13;1;163,344;133;MULTI-BAND OUTDOOR OMNI-DIRECTIONAL ANTENNA MAST/WALL;3G-ANTM-OUT-OM=;;MULTI-BAND OUTDOOR OMNI-DIRECTIONAL ANTENNA MAST/WALL;MULTI-BAND OUTDOOR OMNI-DIRECTIONAL ANTENNA MAST/WALL;MULTI-BAND OUTDOOR OMNI-DIRECTIONAL ANTENNA MAST/WALL;MULTI-BAND OUTDOOR OMNI-DIRECTIONAL ANTENNA MAST/WALL;;;;1;;;;;
1;3;13;1;54,9072;45;3G DIPOLE ANT W/ 4.5 FT CBL FOR PCEX-3G-HSPA-R6;3G-ANTM-SMKTS9=;;3G DIPOLE ANT W/ 4.5 FT CBL FOR PCEX-3G-HSPA-R6;3G DIPOLE ANT W/ 4.5 FT CBL FOR PCEX-3G-HSPA-R6;3G DIPOLE ANT W/ 4.5 FT CBL FOR PCEX-3G-HSPA-R6;3G DIPOLE ANT W/ 4.5 FT CBL FOR PCEX-3G-HSPA-R6;;;;1;;;;;
1;3;13;1;163,344;133;25FT LOW LOSS LMR-240 CABLE WITH TNC CONNECTOR;3G-CAB-LMR240-25=;;25FT LOW LOSS LMR-240 CABLE WITH TNC CONNECTOR;25FT LOW LOSS LMR-240 CABLE WITH TNC CONNECTOR;25FT LOW LOSS LMR-240 CABLE WITH TNC CONNECTOR;25FT LOW LOSS LMR-240 CABLE WITH TNC CONNECTOR;;;;1;;;;;
1;3;13;1;289,0992;235;50FT 15M LOW LOSS LMR-240 CBL W/ TNC CONN;3G-CAB-LMR240-50=;;50FT 15M LOW LOSS LMR-240 CBL W/ TNC CONN;50FT 15M LOW LOSS LMR-240 CBL W/ TNC CONN;50FT 15M LOW LOSS LMR-240 CBL W/ TNC CONN;50FT 15M LOW LOSS LMR-240 CBL W/ TNC CONN;;;;1;;;;;
1;3;13;1;423,5136;344;75FT LOW LOSS LMR-240 CABLE WITH TNC CONNECTOR;3G-CAB-LMR240-75=;;75FT LOW LOSS LMR-240 CABLE WITH TNC CONNECTOR;75FT LOW LOSS LMR-240 CABLE WITH TNC CONNECTOR;75FT LOW LOSS LMR-240 CABLE WITH TNC CONNECTOR;75FT LOW LOSS LMR-240 CABLE WITH TNC CONNECTOR;;;;1;;;;;
1;3;13;1;231,2523;188;20FT CBL ULTRA LOW LOSS LMR 400 W/ TNC CONN;3G-CAB-ULL-20;;20FT CBL ULTRA LOW LOSS LMR 400 W/ TNC CONN;20FT CBL ULTRA LOW LOSS LMR 400 W/ TNC CONN;20FT CBL ULTRA LOW LOSS LMR 400 W/ TNC CONN;20FT CBL ULTRA LOW LOSS LMR 400 W/ TNC CONN;;;;1;;;;;
1;3;13;1;231,2523;188;20FT 6M ULTRA LOW LOSS LMR 400 CABLE WITH TNC CONNECTOR *GPL*;3G-CAB-ULL-20=;;20FT 6M ULTRA LOW LOSS LMR 400 CABLE WITH TNC CONNECTOR *GPL*;20FT 6M ULTRA LOW LOSS LMR 400 CABLE WITH TNC CONNECTOR *GPL*;20FT 6M ULTRA LOW LOSS LMR 400 CABLE WITH TNC CONNECTOR *GPL*;20FT 6M ULTRA LOW LOSS LMR 400 CABLE WITH TNC CONNECTOR *GPL*;;;;1;;;;;
1;3;13;1;461,1024;375;CISCO 50FT 15M ULT LO LOS LMR 400 CBL TNC CONN;3G-CAB-ULL-50;;CISCO 50FT 15M ULT LO LOS LMR 400 CBL TNC CONN;CISCO 50FT 15M ULT LO LOS LMR 400 CBL TNC CONN;CISCO 50FT 15M ULT LO LOS LMR 400 CBL TNC CONN;CISCO 50FT 15M ULT LO LOS LMR 400 CBL TNC CONN;;;;1;;;;;
1;3;13;1;461,1024;375;50FT 15M ULTRA LOW LOSS LMR 400 CABLE WITH TNC CONNECTOR;3G-CAB-ULL-50=;;50FT 15M ULTRA LOW LOSS LMR 400 CABLE WITH TNC CONNECTOR;50FT 15M ULTRA LOW LOSS LMR 400 CABLE WITH TNC CONNECTOR;50FT 15M ULTRA LOW LOSS LMR 400 CABLE WITH TNC CONNECTOR;50FT 15M ULTRA LOW LOSS LMR 400 CABLE WITH TNC CONNECTOR;;;;1;;;;;
1;3;13;1;18100,0527;14715;RTR MTI-FMT 16X26 RDNT P/S A1616HR-LP;3PP-4041637;;RTR MTI-FMT 16X26 RDNT P/S A1616HR-LP;RTR MTI-FMT 16X26 RDNT P/S A1616HR-LP;RTR MTI-FMT 16X26 RDNT P/S A1616HR-LP;RTR MTI-FMT 16X26 RDNT P/S A1616HR-LP;;;;1;;;;;
1;3;13;1;0;0;THIRD-PARTY CLT LIC FOR UWL ONLY;3PTY-UWL;;THIRD-PARTY CLT LIC FOR UWL ONLY;THIRD-PARTY CLT LIC FOR UWL ONLY;THIRD-PARTY CLT LIC FOR UWL ONLY;THIRD-PARTY CLT LIC FOR UWL ONLY;;;;1;;;;;
1;3;13;1;18,6345;15;EXTENDER CBL WHT;4000053;;EXTENDER CBL WHT;EXTENDER CBL WHT;EXTENDER CBL WHT;EXTENDER CBL WHT;;;;1;;;;;
1;3;13;1;18,6345;15;EXTENDER CBL BLK;4000054;;EXTENDER CBL BLK;EXTENDER CBL BLK;EXTENDER CBL BLK;EXTENDER CBL BLK;;;;1;;;;;
1;3;13;1;147,477;120;9962 AC P/S CLASS II NA;4000056;;9962 AC P/S CLASS II NA;9962 AC P/S CLASS II NA;9962 AC P/S CLASS II NA;9962 AC P/S CLASS II NA;;;;1;;;;;
1;3;13;1;23,2839;19;RF SIGNAL MGR ACTIVE B/U CBLS KIT;4000060;;RF SIGNAL MGR ACTIVE B/U CBLS KIT;RF SIGNAL MGR ACTIVE B/U CBLS KIT;RF SIGNAL MGR ACTIVE B/U CBLS KIT;RF SIGNAL MGR ACTIVE B/U CBLS KIT;;;;1;;;;;
1;3;13;1;50509,95;41065;EQUALIZER0DB;4000062;;EQUALIZER0DB;EQUALIZER0DB;EQUALIZER0DB;EQUALIZER0DB;;;;1;;;;;
1;3;13;1;204,9303;167;RACKMT LGX BRACKET4RUR ECESSED14SLOT;4000150;;RACKMT LGX BRACKET4RUR ECESSED14SLOT;RACKMT LGX BRACKET4RUR ECESSED14SLOT;RACKMT LGX BRACKET4RUR ECESSED14SLOT;RACKMT LGX BRACKET4RUR ECESSED14SLOT;;;;1;;;;;
1;3;13;1;37,2567;30;JMPR6MS2SSPSP005J MPR62.5MM SX2MMSTDSP;4000602;;JMPR6MS2SSPSP005J MPR62.5MM SX2MMSTDSP;JMPR6MS2SSPSP005J MPR62.5MM SX2MMSTDSP;JMPR6MS2SSPSP005J MPR62.5MM SX2MMSTDSP;JMPR6MS2SSPSP005J MPR62.5MM SX2MMSTDSP;;;;1;;;;;
1;3;13;1;37,2567;30;JMPR5MS2SSPSP005J MPR50MM SX2MMSTDSPSP;4000603;;JMPR5MS2SSPSP005J MPR50MM SX2MMSTDSPSP;JMPR5MS2SSPSP005J MPR50MM SX2MMSTDSPSP;JMPR5MS2SSPSP005J MPR50MM SX2MMSTDSPSP;JMPR5MS2SSPSP005J MPR50MM SX2MMSTDSPSP;;;;1;;;;;
1;3;13;1;65,2023;53;JMPR6MD2SSPSP005J MPR62.5MM DX2MMSTDSP;4000604;;JMPR6MD2SSPSP005J MPR62.5MM DX2MMSTDSP;JMPR6MD2SSPSP005J MPR62.5MM DX2MMSTDSP;JMPR6MD2SSPSP005J MPR62.5MM DX2MMSTDSP;JMPR6MD2SSPSP005J MPR62.5MM DX2MMSTDSP;;;;1;;;;;
1;3;13;1;65,2023;53;JMPR5MD2SSPSP005J MPR50/125MM 2MM DXSTDS;4000605;;JMPR5MD2SSPSP005J MPR50/125MM 2MM DXSTDS;JMPR5MD2SSPSP005J MPR50/125MM 2MM DXSTDS;JMPR5MD2SSPSP005J MPR50/125MM 2MM DXSTDS;JMPR5MD2SSPSP005J MPR50/125MM 2MM DXSTDS;;;;1;;;;;
1;3;13;1;55,8912;45;JMPR6MD3SMPMP0.3J MPR62.5MM DX3MMSTDMP;4000606;;JMPR6MD3SMPMP0.3J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP0.3J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP0.3J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP0.3J MPR62.5MM DX3MMSTDMP;;;;1;;;;;
1;3;13;1;57,441;47;JMPR6MD3SMPMP001J MPR62.5MM DX3MMSTDMP;4000607;;JMPR6MD3SMPMP001J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP001J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP001J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP001J MPR62.5MM DX3MMSTDMP;;;;1;;;;;
1;3;13;1;60,5529;49;JMPR6MD3SMPMP003J MPR62.5MM DX3MMSTDMP;4000608;;JMPR6MD3SMPMP003J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP003J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP003J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP003J MPR62.5MM DX3MMSTDMP;;;;1;;;;;
1;3;13;1;63,6402;52;JMPR6MD3SMPMP005J MPR62.5MM DX3MMSTDMP;4000609;;JMPR6MD3SMPMP005J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP005J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP005J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP005J MPR62.5MM DX3MMSTDMP;;;;1;;;;;
1;3;13;1;71,4138;58;JMPR6MD3SMPMP010J MPR62.5MM DX3MMSTDMP;4000610;;JMPR6MD3SMPMP010J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP010J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP010J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP010J MPR62.5MM DX3MMSTDMP;;;;1;;;;;
1;3;13;1;79,1751;64;JMPR6MD3SMPMP015J MPR62.5MM DX3MMSTDMP;4000611;;JMPR6MD3SMPMP015J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP015J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP015J MPR62.5MM DX3MMSTDMP;JMPR6MD3SMPMP015J MPR62.5MM DX3MMSTDMP;;;;1;;;;;
1;3;13;1;63,6402;52;JMPR5MD3SMPMP005J MPR50MM DX3MMSTDMPMP;4000612;;JMPR5MD3SMPMP005J MPR50MM DX3MMSTDMPMP;JMPR5MD3SMPMP005J MPR50MM DX3MMSTDMPMP;JMPR5MD3SMPMP005J MPR50MM DX3MMSTDMPMP;JMPR5MD3SMPMP005J MPR50MM DX3MMSTDMPMP;;;;1;;;;;
1;3;13;1;59,0031;48;JMPR6MD3SSPMP001J MPR62.5MM DX3MMSTDSP;4000613;;JMPR6MD3SSPMP001J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP001J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP001J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP001J MPR62.5MM DX3MMSTDSP;;;;1;;;;;
1;3;13;1;62,0781;50;JMPR6MD3SSPMP003J MPR62.5MM DX3MMSTDSP;4000614;;JMPR6MD3SSPMP003J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP003J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP003J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP003J MPR62.5MM DX3MMSTDSP;;;;1;;;;;
1;3;13;1;65,2023;53;JMPR6MD3SSPMP005J MPR62.5MM DX3MMSTDSP;4000615;;JMPR6MD3SSPMP005J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP005J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP005J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP005J MPR62.5MM DX3MMSTDSP;;;;1;;;;;
1;3;13;1;72,9636;59;JMPR6MD3SSPMP010J MPR62.5MM DX3MMSTDSP;4000616;;JMPR6MD3SSPMP010J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP010J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP010J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP010J MPR62.5MM DX3MMSTDSP;;;;1;;;;;
1;3;13;1;80,7249;66;JMPR6MD3SSPMP015J MPR62.5MM DX3MMSTDSP;4000642;;JMPR6MD3SSPMP015J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP015J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP015J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPMP015J MPR62.5MM DX3MMSTDSP;;;;1;;;;;
1;3;13;1;65,2023;53;JMPR5MD3SSPMP005J MPR50MM DX3MMSTDSPMP;4000643;;JMPR5MD3SSPMP005J MPR50MM DX3MMSTDSPMP;JMPR5MD3SSPMP005J MPR50MM DX3MMSTDSPMP;JMPR5MD3SSPMP005J MPR50MM DX3MMSTDSPMP;JMPR5MD3SSPMP005J MPR50MM DX3MMSTDSPMP;;;;1;;;;;
1;3;13;1;55,8912;45;JMPR6MD3SSPLP001J MPR62.5MM DX3MMSTDSP;4000644;;JMPR6MD3SSPLP001J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPLP001J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPLP001J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPLP001J MPR62.5MM DX3MMSTDSP;;;;1;;;;;
1;3;13;1;62,0781;50;JMPR6MD3SSPLP005J MPR62.5MM DX3MMSTDSP;4000645;;JMPR6MD3SSPLP005J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPLP005J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPLP005J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPLP005J MPR62.5MM DX3MMSTDSP;;;;1;;;;;
1;3;13;1;77,6376;63;JMPR6MD3SSPLP015J MPR62.5MM DX3MMSTDSP;4000646;;JMPR6MD3SSPLP015J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPLP015J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPLP015J MPR62.5MM DX3MMSTDSP;JMPR6MD3SSPLP015J MPR62.5MM DX3MMSTDSP;;;;1;;;;;
1;3;13;1;41,9184;34;JMPR9SS2SSAFA001J MPRSM SX2MMSTDSAFA1;4000647;;JMPR9SS2SSAFA001J MPRSM SX2MMSTDSAFA1;JMPR9SS2SSAFA001J MPRSM SX2MMSTDSAFA1;JMPR9SS2SSAFA001J MPRSM SX2MMSTDSAFA1;JMPR9SS2SSAFA001J MPRSM SX2MMSTDSAFA1;;;;1;;;;;
1;3;13;1;41,9184;34;JMPR9SS2SSAFA003J MPRSM SX2MMSTDSAFA3;4000648;;JMPR9SS2SSAFA003J MPRSM SX2MMSTDSAFA3;JMPR9SS2SSAFA003J MPRSM SX2MMSTDSAFA3;JMPR9SS2SSAFA003J MPRSM SX2MMSTDSAFA3;JMPR9SS2SSAFA003J MPRSM SX2MMSTDSAFA3;;;;1;;;;;
1;3;13;1;43,4682;35;JMPR9SS2SSAFA005J MPRSM SX2MMSTDSAFA5;4000649;;JMPR9SS2SSAFA005J MPRSM SX2MMSTDSAFA5;JMPR9SS2SSAFA005J MPRSM SX2MMSTDSAFA5;JMPR9SS2SSAFA005J MPRSM SX2MMSTDSAFA5;JMPR9SS2SSAFA005J MPRSM SX2MMSTDSAFA5;;;;1;;;;;
1;3;13;1;48,1422;39;JMPR9SS2SSAFA010J MPRSM SX2MMSTDSAFA1;4000650;;JMPR9SS2SSAFA010J MPRSM SX2MMSTDSAFA1;JMPR9SS2SSAFA010J MPRSM SX2MMSTDSAFA1;JMPR9SS2SSAFA010J MPRSM SX2MMSTDSAFA1;JMPR9SS2SSAFA010J MPRSM SX2MMSTDSAFA1;;;;1;;;;;
1;3;13;1;49,6674;40;JMPR9SS2SSAFA015J MPRSM SX2MMSTDSAFA1;4000651;;JMPR9SS2SSAFA015J MPRSM SX2MMSTDSAFA1;JMPR9SS2SSAFA015J MPRSM SX2MMSTDSAFA1;JMPR9SS2SSAFA015J MPRSM SX2MMSTDSAFA1;JMPR9SS2SSAFA015J MPRSM SX2MMSTDSAFA1;;;;1;;;;;
1;3;13;1;34,1694;28;JMPR9SS2SSASP001J MPRSM SX2MMSTDSASP1;4000652;;JMPR9SS2SSASP001J MPRSM SX2MMSTDSASP1;JMPR9SS2SSASP001J MPRSM SX2MMSTDSASP1;JMPR9SS2SSASP001J MPRSM SX2MMSTDSASP1;JMPR9SS2SSASP001J MPRSM SX2MMSTDSASP1;;;;1;;;;;
1;3;13;1;50390,64;40968;JMPR9SS2SSASP003J MPRSM SX2MMSTDSASP3;4000653;;JMPR9SS2SSASP003J MPRSM SX2MMSTDSASP3;JMPR9SS2SSASP003J MPRSM SX2MMSTDSASP3;JMPR9SS2SSASP003J MPRSM SX2MMSTDSASP3;JMPR9SS2SSASP003J MPRSM SX2MMSTDSASP3;;;;1;;;;;
1;3;13;1;50390,64;40968;JMPR9SS2SSASP005J MPRSM SX2MMSTDSASP5;4000654;;JMPR9SS2SSASP005J MPRSM SX2MMSTDSASP5;JMPR9SS2SSASP005J MPRSM SX2MMSTDSASP5;JMPR9SS2SSASP005J MPRSM SX2MMSTDSASP5;JMPR9SS2SSASP005J MPRSM SX2MMSTDSASP5;;;;1;;;;;
1;3;13;1;40,3686;33;JMPR9SS2SSASP010J MPRSM SX2MMSTDSASP1;4000655;;JMPR9SS2SSASP010J MPRSM SX2MMSTDSASP1;JMPR9SS2SSASP010J MPRSM SX2MMSTDSASP1;JMPR9SS2SSASP010J MPRSM SX2MMSTDSASP1;JMPR9SS2SSASP010J MPRSM SX2MMSTDSASP1;;;;1;;;;;
1;3;13;1;43,4682;35;JMPR9SS2SSASP015J MPRSM SX2MMSTDSASP1;4000656;;JMPR9SS2SSASP015J MPRSM SX2MMSTDSASP1;JMPR9SS2SSASP015J MPRSM SX2MMSTDSASP1;JMPR9SS2SSASP015J MPRSM SX2MMSTDSASP1;JMPR9SS2SSASP015J MPRSM SX2MMSTDSASP1;;;;1;;;;;
1;3;13;1;38,8065;32;JMPR9SS2SSAFP001J MPRSM SX2MMSTDSAFP1;4000657;;JMPR9SS2SSAFP001J MPRSM SX2MMSTDSAFP1;JMPR9SS2SSAFP001J MPRSM SX2MMSTDSAFP1;JMPR9SS2SSAFP001J MPRSM SX2MMSTDSAFP1;JMPR9SS2SSAFP001J MPRSM SX2MMSTDSAFP1;;;;1;;;;;
1;3;13;1;40,3686;33;JMPR9SS2SSAFP003J MPRSM SX2MMSTDSAFP3;4000658;;JMPR9SS2SSAFP003J MPRSM SX2MMSTDSAFP3;JMPR9SS2SSAFP003J MPRSM SX2MMSTDSAFP3;JMPR9SS2SSAFP003J MPRSM SX2MMSTDSAFP3;JMPR9SS2SSAFP003J MPRSM SX2MMSTDSAFP3;;;;1;;;;;
1;3;13;1;40,3686;33;JMPR9SS2SSAFP005J MPRSM SX2MMSTDSAFP5;4000659;;JMPR9SS2SSAFP005J MPRSM SX2MMSTDSAFP5;JMPR9SS2SSAFP005J MPRSM SX2MMSTDSAFP5;JMPR9SS2SSAFP005J MPRSM SX2MMSTDSAFP5;JMPR9SS2SSAFP005J MPRSM SX2MMSTDSAFP5;;;;1;;;;;
1;3;13;1;43,4682;35;JMPR9SS2SSAFP010J MPRSM SX2MMSTDSAFP1;4000660;;JMPR9SS2SSAFP010J MPRSM SX2MMSTDSAFP1;JMPR9SS2SSAFP010J MPRSM SX2MMSTDSAFP1;JMPR9SS2SSAFP010J MPRSM SX2MMSTDSAFP1;JMPR9SS2SSAFP010J MPRSM SX2MMSTDSAFP1;;;;1;;;;;
1;3;13;1;48,1422;39;JMPR9SS2SSAFP015J MPRSM SX2MMSTDSAFP1;4000661;;JMPR9SS2SSAFP015J MPRSM SX2MMSTDSAFP1;JMPR9SS2SSAFP015J MPRSM SX2MMSTDSAFP1;JMPR9SS2SSAFP015J MPRSM SX2MMSTDSAFP1;JMPR9SS2SSAFP015J MPRSM SX2MMSTDSAFP1;;;;1;;;;;
1;3;13;1;62,0781;50;JMPR9SD2SSPLP001J MPRSM DX2MMSTDSPLP1;4000662;;JMPR9SD2SSPLP001J MPRSM DX2MMSTDSPLP1;JMPR9SD2SSPLP001J MPRSM DX2MMSTDSPLP1;JMPR9SD2SSPLP001J MPRSM DX2MMSTDSPLP1;JMPR9SD2SSPLP001J MPRSM DX2MMSTDSPLP1;;;;1;;;;;
1;3;13;1;68,3142;56;JMPR9SD2SSPLP005J MPRSM DX2MMSTDSPLP5;4000663;;JMPR9SD2SSPLP005J MPRSM DX2MMSTDSPLP5;JMPR9SD2SSPLP005J MPRSM DX2MMSTDSPLP5;JMPR9SD2SSPLP005J MPRSM DX2MMSTDSPLP5;JMPR9SD2SSPLP005J MPRSM DX2MMSTDSPLP5;;;;1;;;;;
1;3;13;1;83,8368;68;JMPR9SD2SSPLP015J MPRSM DX2MMSTDSPLP1;4000664;;JMPR9SD2SSPLP015J MPRSM DX2MMSTDSPLP1;JMPR9SD2SSPLP015J MPRSM DX2MMSTDSPLP1;JMPR9SD2SSPLP015J MPRSM DX2MMSTDSPLP1;JMPR9SD2SSPLP015J MPRSM DX2MMSTDSPLP1;;;;1;;;;;
1;3;13;1;50390,64;40968;JMPR9SS2SSASA001J MPRSM SX2MMSTDSASA1;4000665;;JMPR9SS2SSASA001J MPRSM SX2MMSTDSASA1;JMPR9SS2SSASA001J MPRSM SX2MMSTDSASA1;JMPR9SS2SSASA001J MPRSM SX2MMSTDSASA1;JMPR9SS2SSASA001J MPRSM SX2MMSTDSASA1;;;;1;;;;;
