Product;;;;;;;;;ProductTranslation;;;;;ProductParameter;;ProductCategory;;ProductAccessory
CompanyId;CurrencyId;ManufacturerId;UserId;ListPriceGross;ListPriceNet;Name;PartNumber;;DescriptionEN;DescriptionPL;TnameEN;TnamePL;;ProductParameter;;ProductCategory;;ProductAccessory
1;9;5;1;358,2744;291,28;Reczny czytnik dokumentow DS6707, USB/RS232, czarny;DS6707-DC20007ZZR;;DS6707, Scanner only with Document Capture capability, USB/RS-232, black;Reczny czytnik dokumentow DS6707, USB/RS232, czarny;DS6707, Scanner only with Document Capture capability, USB/RS-232, black;Reczny czytnik dokumentow DS6707, USB/RS232, czarny;;;;325;;
1;9;5;1;373,9077;303,99;Zestaw: LS9208, White, stand, EMEA P/S, RS232 7ft Cable, Product CD;LS9208-1NNR0100ER;;Kit: LS9208, White, stand, EMEA P/S, RS232 7ft Cable, Product CD;Zestaw: LS9208, White, stand, EMEA P/S, RS232 7ft Cable, Product CD;Kit: LS9208, White, stand, EMEA P/S, RS232 7ft Cable, Product CD;Zestaw: LS9208, White, stand, EMEA P/S, RS232 7ft Cable, Product CD;;;;325;;
1;9;5;1;112,3605;91,35;Czytnik kodow kreskowych Symbol CS1504 z adapterem PS2 /USB;CS1504-I100-0002R;;"\\\""SCNR:STI,W/USB,SER CBL 98,2K,ME,XP\""""""\""""""\""""""""""""""""""""";Czytnik kodow kreskowych Symbol CS1504 z adapterem PS2 /USB;"\\\""SCNR:STI,W/USB,SER CBL 98,2K,ME,XP\""""""\""""""\""""""""""""""""""""";Czytnik kodow kreskowych Symbol CS1504 z adapterem PS2 /USB;;;;325;;
1;9;5;1;782,8704;636,48;Czytnik kodow kreskowych Symbol DS3478, Imager, bezprzewodowy;DS3478-SF20005WR;;DS 3478, Imager only with Smart Focus. Color: Yellow/Black. Charging/comm. base station not included;Czytnik kodow kreskowych Symbol DS3478, Imager, bezprzewodowy;DS 3478, Imager only with Smart Focus. Color: Yellow/Black. Charging/comm. base station not included;Czytnik kodow kreskowych Symbol DS3478, Imager, bezprzewodowy;;;;325;;
1;9;5;1;167,6244;136,28;Czytnik kodow LS1203-CR1007R, 7' USB cable;LS1203-7AZU0100ZR;;LS1203-CR1007R, 7' USB cable;Czytnik kodow LS1203-CR1007R, 7' USB cable;LS1203-CR1007R, 7' USB cable;Czytnik kodow LS1203-CR1007R, 7' USB cable;;;;325;;
1;9;5;1;163,0242;132,54;Czytnik kodow LS2208-SR20007R, KeyBoard Wedge cable, Stand;LS2208-SR20007R;;LS2208-SR20007R, KeyBoard Wedge cable, Stand;Czytnik kodow LS2208-SR20007R, KeyBoard Wedge cable, Stand;LS2208-SR20007R, KeyBoard Wedge cable, Stand;Czytnik kodow LS2208-SR20007R, KeyBoard Wedge cable, Stand;;;;325;;
1;9;5;1;193,4175;157,25;Czytnik kodow LS2208-SR20001R, NIX cable assy, Stand;LS2208-1AZR0800SR;;LS2208-SR20001R, NIX cable assy, Stand;Czytnik kodow LS2208-SR20001R, NIX cable assy, Stand;LS2208-SR20001R, NIX cable assy, Stand;Czytnik kodow LS2208-SR20001R, NIX cable assy, Stand;;;;325;;
1;9;5;1;189,7275;154,25;Czytnik kodow LS2208-SR20001R, RS232 Cable assy, Power Supply, Stand;LS2208-1AZR0100ER;;LS2208-SR20001R, RS232 Cable assy, Power Supply, Stand;Czytnik kodow LS2208-SR20001R, RS232 Cable assy, Power Supply, Stand;LS2208-SR20001R, RS232 Cable assy, Power Supply, Stand;Czytnik kodow LS2208-SR20001R, RS232 Cable assy, Power Supply, Stand;;;;325;;
1;9;5;1;187,8948;152,76;Czytnik kodow LS2208-SR20007R, KeyBoard Wedge cable, Stand;LS2208-SR20007R-KR;;LS2208-SR20007R, KeyBoard Wedge cable, Stand;Czytnik kodow LS2208-SR20007R, KeyBoard Wedge cable, Stand;LS2208-SR20007R, KeyBoard Wedge cable, Stand;Czytnik kodow LS2208-SR20007R, KeyBoard Wedge cable, Stand;;;;325;;
1;9;5;1;188,805;153,5;Czytnik kodow LS2208-SR20007R, RS232 Cable, EMEA Power Supply, Stand;LS2208-7AZR0100ER;;LS2208-SR20007R, RS232 Cable, EMEA Power Supply, Stand;Czytnik kodow LS2208-SR20007R, RS232 Cable, EMEA Power Supply, Stand;LS2208-SR20007R, RS232 Cable, EMEA Power Supply, Stand;Czytnik kodow LS2208-SR20007R, RS232 Cable, EMEA Power Supply, Stand;;;;325;;
