Product;;;;;;;;;ProductTranslation;;;;;ProductParameter;;ProductCategory;;ProductAccessory
CompanyId;CurrencyId;ManufacturerId;UserId;ListPriceGross;ListPriceNet;Name;PartNumber;;DescriptionEN;DescriptionPL;TnameEN;TnamePL;;ProductParameter;;ProductCategory;;ProductAccessory
1;3;2094;1;1571,4357;1277,59;SF ENT5.0SOL X64PER PROC T3 ESS GOV B-S;12173050;;SF ENT5.0SOL X64PER PROC T3 ESS GOV B-S;SF ENT5.0SOL X64PER PROC T3 ESS GOV B-S;SF ENT5.0SOL X64PER PROC T3 ESS GOV B-S;SF ENT5.0SOL X64PER PROC T3 ESS GOV B-S;;;;79;;
1;3;2094;1;1571,4357;1277,59;SF ENT5.0SOL X64PER PROC T3 ESS REW B-A;12173051;;SF ENT5.0SOL X64PER PROC T3 ESS REW B-A;SF ENT5.0SOL X64PER PROC T3 ESS REW B-A;SF ENT5.0SOL X64PER PROC T3 ESS REW B-A;SF ENT5.0SOL X64PER PROC T3 ESS REW B-A;;;;79;;
1;3;2094;1;1571,4357;1277,59;SF ENT5.0SOL X64PER PROC T3 ESS REW B-B;12173052;;SF ENT5.0SOL X64PER PROC T3 ESS REW B-B;SF ENT5.0SOL X64PER PROC T3 ESS REW B-B;SF ENT5.0SOL X64PER PROC T3 ESS REW B-B;SF ENT5.0SOL X64PER PROC T3 ESS REW B-B;;;;79;;
1;3;2094;1;1492,8633;1213,71;SF ENT5.0SOL X64PER PROC T3 ESS REW B-C;12173053;;SF ENT5.0SOL X64PER PROC T3 ESS REW B-C;SF ENT5.0SOL X64PER PROC T3 ESS REW B-C;SF ENT5.0SOL X64PER PROC T3 ESS REW B-C;SF ENT5.0SOL X64PER PROC T3 ESS REW B-C;;;;79;;
1;3;2094;1;1492,8633;1213,71;SF ENT5.0SOL X64PER PROC T3 ESS REW B-D;12173054;;SF ENT5.0SOL X64PER PROC T3 ESS REW B-D;SF ENT5.0SOL X64PER PROC T3 ESS REW B-D;SF ENT5.0SOL X64PER PROC T3 ESS REW B-D;SF ENT5.0SOL X64PER PROC T3 ESS REW B-D;;;;79;;
1;3;2094;1;1453,5771;1181,77;SF ENT5.0SOL X64PER PROC T3 ESS REW B-E;12173055;;SF ENT5.0SOL X64PER PROC T3 ESS REW B-E;SF ENT5.0SOL X64PER PROC T3 ESS REW B-E;SF ENT5.0SOL X64PER PROC T3 ESS REW B-E;SF ENT5.0SOL X64PER PROC T3 ESS REW B-E;;;;79;;
1;3;2094;1;616,4883;501,21;SF STD5.0SOL X64PER PROC T3 ESS EXP B-S;12173107;;SF STD5.0SOL X64PER PROC T3 ESS EXP B-S;SF STD5.0SOL X64PER PROC T3 ESS EXP B-S;SF STD5.0SOL X64PER PROC T3 ESS EXP B-S;SF STD5.0SOL X64PER PROC T3 ESS EXP B-S;;;;79;;
1;3;2094;1;616,4883;501,21;SF STD5.0SOL X64PER PRCSR T3 ESS GOV B-S;12173108;;SF STD5.0SOL X64PER PRCSR T3 ESS GOV B-S;SF STD5.0SOL X64PER PRCSR T3 ESS GOV B-S;SF STD5.0SOL X64PER PRCSR T3 ESS GOV B-S;SF STD5.0SOL X64PER PRCSR T3 ESS GOV B-S;;;;79;;
1;3;2094;1;616,4883;501,21;SF STD5.0SOL X64PER PROC T3 ESS REW B-A;12173109;;SF STD5.0SOL X64PER PROC T3 ESS REW B-A;SF STD5.0SOL X64PER PROC T3 ESS REW B-A;SF STD5.0SOL X64PER PROC T3 ESS REW B-A;SF STD5.0SOL X64PER PROC T3 ESS REW B-A;;;;79;;
1;3;2094;1;616,4883;501,21;SF STD5.0SOL X64PER PROC T3 ESS REW B-B;12173110;;SF STD5.0SOL X64PER PROC T3 ESS REW B-B;SF STD5.0SOL X64PER PROC T3 ESS REW B-B;SF STD5.0SOL X64PER PROC T3 ESS REW B-B;SF STD5.0SOL X64PER PROC T3 ESS REW B-B;;;;79;;
1;3;2094;1;585,6645;476,15;SF STD5.0SOL X64PER PROC T3 ESS REW B-C;12173111;;SF STD5.0SOL X64PER PROC T3 ESS REW B-C;SF STD5.0SOL X64PER PROC T3 ESS REW B-C;SF STD5.0SOL X64PER PROC T3 ESS REW B-C;SF STD5.0SOL X64PER PROC T3 ESS REW B-C;;;;79;;
1;3;2094;1;585,6645;476,15;SF STD5.0SOL X64PER PROC T3 ESS REW B-D;12173112;;SF STD5.0SOL X64PER PROC T3 ESS REW B-D;SF STD5.0SOL X64PER PROC T3 ESS REW B-D;SF STD5.0SOL X64PER PROC T3 ESS REW B-D;SF STD5.0SOL X64PER PROC T3 ESS REW B-D;;;;79;;
1;3;2094;1;570,2526;463,62;SF STD5.0SOL X64PER PROC T3 ESS REW B-E;12173113;;SF STD5.0SOL X64PER PROC T3 ESS REW B-E;SF STD5.0SOL X64PER PROC T3 ESS REW B-E;SF STD5.0SOL X64PER PROC T3 ESS REW B-E;SF STD5.0SOL X64PER PROC T3 ESS REW B-E;;;;79;;
1;3;2094;1;195,201;158,7;SF STD5.0SOL X64PER PRCSR T1 ESS GOV B-S;12173122;;SF STD5.0SOL X64PER PRCSR T1 ESS GOV B-S;SF STD5.0SOL X64PER PRCSR T1 ESS GOV B-S;SF STD5.0SOL X64PER PRCSR T1 ESS GOV B-S;SF STD5.0SOL X64PER PRCSR T1 ESS GOV B-S;;;;79;;
1;3;2094;1;195,201;158,7;SF STD5.0SOL X64PER PROC T1 ESS REW B-A;12173123;;SF STD5.0SOL X64PER PROC T1 ESS REW B-A;SF STD5.0SOL X64PER PROC T1 ESS REW B-A;SF STD5.0SOL X64PER PROC T1 ESS REW B-A;SF STD5.0SOL X64PER PROC T1 ESS REW B-A;;;;79;;
1;3;2094;1;195,201;158,7;SF STD5.0SOL X64PER PROC T1 ESS REW B-B;12173124;;SF STD5.0SOL X64PER PROC T1 ESS REW B-B;SF STD5.0SOL X64PER PROC T1 ESS REW B-B;SF STD5.0SOL X64PER PROC T1 ESS REW B-B;SF STD5.0SOL X64PER PROC T1 ESS REW B-B;;;;79;;
1;3;2094;1;185,4471;150,77;SF STD5.0SOL X64PER PROC T1 ESS REW B-C;12173125;;SF STD5.0SOL X64PER PROC T1 ESS REW B-C;SF STD5.0SOL X64PER PROC T1 ESS REW B-C;SF STD5.0SOL X64PER PROC T1 ESS REW B-C;SF STD5.0SOL X64PER PROC T1 ESS REW B-C;;;;79;;
1;3;2094;1;185,4471;150,77;SF STD5.0SOL X64PER PROC T1 ESS REW B-D;12173126;;SF STD5.0SOL X64PER PROC T1 ESS REW B-D;SF STD5.0SOL X64PER PROC T1 ESS REW B-D;SF STD5.0SOL X64PER PROC T1 ESS REW B-D;SF STD5.0SOL X64PER PROC T1 ESS REW B-D;;;;79;;
1;3;2094;1;180,5517;146,79;SF STD5.0SOL X64PER PROC T1 ESS REW B-E;12173127;;SF STD5.0SOL X64PER PROC T1 ESS REW B-E;SF STD5.0SOL X64PER PROC T1 ESS REW B-E;SF STD5.0SOL X64PER PROC T1 ESS REW B-E;SF STD5.0SOL X64PER PROC T1 ESS REW B-E;;;;79;;
1;3;2094;1;335,6301;272,87;SF STD5.0SOL X64PER PROC T2 ESS ACAD B-S;12173128;;SF STD5.0SOL X64PER PROC T2 ESS ACAD B-S;SF STD5.0SOL X64PER PROC T2 ESS ACAD B-S;SF STD5.0SOL X64PER PROC T2 ESS ACAD B-S;SF STD5.0SOL X64PER PROC T2 ESS ACAD B-S;;;;79;;
1;3;2094;1;335,6301;272,87;SF STD5.0SOL X64PER PROC T2 ESS EXP B-S;12173130;;SF STD5.0SOL X64PER PROC T2 ESS EXP B-S;SF STD5.0SOL X64PER PROC T2 ESS EXP B-S;SF STD5.0SOL X64PER PROC T2 ESS EXP B-S;SF STD5.0SOL X64PER PROC T2 ESS EXP B-S;;;;79;;
1;3;2094;1;335,6301;272,87;SF STD5.0SOL X64PER PRCSR T2 ESS GOV B-S;12173131;;SF STD5.0SOL X64PER PRCSR T2 ESS GOV B-S;SF STD5.0SOL X64PER PRCSR T2 ESS GOV B-S;SF STD5.0SOL X64PER PRCSR T2 ESS GOV B-S;SF STD5.0SOL X64PER PRCSR T2 ESS GOV B-S;;;;79;;
1;3;2094;1;335,6301;272,87;SF STD5.0SOL X64PER PROC T2 ESS REW B-A;12173132;;SF STD5.0SOL X64PER PROC T2 ESS REW B-A;SF STD5.0SOL X64PER PROC T2 ESS REW B-A;SF STD5.0SOL X64PER PROC T2 ESS REW B-A;SF STD5.0SOL X64PER PROC T2 ESS REW B-A;;;;79;;
1;3;2094;1;335,6301;272,87;SF STD5.0SOL X64PER PROC T2 ESS REW B-B;12173133;;SF STD5.0SOL X64PER PROC T2 ESS REW B-B;SF STD5.0SOL X64PER PROC T2 ESS REW B-B;SF STD5.0SOL X64PER PROC T2 ESS REW B-B;SF STD5.0SOL X64PER PROC T2 ESS REW B-B;;;;79;;
1;3;2094;1;318,8652;259,24;SF STD5.0SOL X64PER PROC T2 ESS REW B-C;12173134;;SF STD5.0SOL X64PER PROC T2 ESS REW B-C;SF STD5.0SOL X64PER PROC T2 ESS REW B-C;SF STD5.0SOL X64PER PROC T2 ESS REW B-C;SF STD5.0SOL X64PER PROC T2 ESS REW B-C;;;;79;;
1;3;2094;1;318,8652;259,24;SF STD5.0SOL X64PER PROC T2 ESS REW B-D;12173135;;SF STD5.0SOL X64PER PROC T2 ESS REW B-D;SF STD5.0SOL X64PER PROC T2 ESS REW B-D;SF STD5.0SOL X64PER PROC T2 ESS REW B-D;SF STD5.0SOL X64PER PROC T2 ESS REW B-D;;;;79;;
1;3;2094;1;310,4643;252,41;SF STD5.0SOL X64PER PROC T2 ESS REW B-E;12173136;;SF STD5.0SOL X64PER PROC T2 ESS REW B-E;SF STD5.0SOL X64PER PROC T2 ESS REW B-E;SF STD5.0SOL X64PER PROC T2 ESS REW B-E;SF STD5.0SOL X64PER PROC T2 ESS REW B-E;;;;79;;
1;3;2094;1;616,4883;501,21;SF STD5.0SOL X64PER PROC T3 ESS ACAD B-S;12173137;;SF STD5.0SOL X64PER PROC T3 ESS ACAD B-S;SF STD5.0SOL X64PER PROC T3 ESS ACAD B-S;SF STD5.0SOL X64PER PROC T3 ESS ACAD B-S;SF STD5.0SOL X64PER PROC T3 ESS ACAD B-S;;;;79;;
1;3;2094;1;262,6788;213,56;SF STD5.0SOL X64PER PROC T2 BAS REW B-A;12173138;;SF STD5.0SOL X64PER PROC T2 BAS REW B-A;SF STD5.0SOL X64PER PROC T2 BAS REW B-A;SF STD5.0SOL X64PER PROC T2 BAS REW B-A;SF STD5.0SOL X64PER PROC T2 BAS REW B-A;;;;79;;
1;3;2094;1;262,6788;213,56;SF STD5.0SOL X64PER PROC T2 BAS REW B-B;12173139;;SF STD5.0SOL X64PER PROC T2 BAS REW B-B;SF STD5.0SOL X64PER PROC T2 BAS REW B-B;SF STD5.0SOL X64PER PROC T2 BAS REW B-B;SF STD5.0SOL X64PER PROC T2 BAS REW B-B;;;;79;;
1;3;2094;1;249,5424;202,88;SF STD5.0SOL X64PER PROC T2 BAS REW B-C;12173140;;SF STD5.0SOL X64PER PROC T2 BAS REW B-C;SF STD5.0SOL X64PER PROC T2 BAS REW B-C;SF STD5.0SOL X64PER PROC T2 BAS REW B-C;SF STD5.0SOL X64PER PROC T2 BAS REW B-C;;;;79;;
1;3;2094;1;249,5424;202,88;SF STD5.0SOL X64PER PROC T2 BAS REW B-D;12173141;;SF STD5.0SOL X64PER PROC T2 BAS REW B-D;SF STD5.0SOL X64PER PROC T2 BAS REW B-D;SF STD5.0SOL X64PER PROC T2 BAS REW B-D;SF STD5.0SOL X64PER PROC T2 BAS REW B-D;;;;79;;
1;3;2094;1;242,9742;197,54;SF STD5.0SOL X64PER PROC T2 BAS REW B-E;12173142;;SF STD5.0SOL X64PER PROC T2 BAS REW B-E;SF STD5.0SOL X64PER PROC T2 BAS REW B-E;SF STD5.0SOL X64PER PROC T2 BAS REW B-E;SF STD5.0SOL X64PER PROC T2 BAS REW B-E;;;;79;;
1;3;2094;1;482,4798;392,26;SF STD5.0SOL X64PER PROC T3 BAS ACAD B-S;12173143;;SF STD5.0SOL X64PER PROC T3 BAS ACAD B-S;SF STD5.0SOL X64PER PROC T3 BAS ACAD B-S;SF STD5.0SOL X64PER PROC T3 BAS ACAD B-S;SF STD5.0SOL X64PER PROC T3 BAS ACAD B-S;;;;79;;
1;3;2094;1;482,4798;392,26;SF STD5.0SOL X64PER PROC T3 BAS EXP B-S;12173145;;SF STD5.0SOL X64PER PROC T3 BAS EXP B-S;SF STD5.0SOL X64PER PROC T3 BAS EXP B-S;SF STD5.0SOL X64PER PROC T3 BAS EXP B-S;SF STD5.0SOL X64PER PROC T3 BAS EXP B-S;;;;79;;
1;3;2094;1;482,4798;392,26;SF STD5.0SOL X64PER PRCSR TIER 3 GOV B-S;12173146;;SF STD5.0SOL X64PER PRCSR TIER 3 GOV B-S;SF STD5.0SOL X64PER PRCSR TIER 3 GOV B-S;SF STD5.0SOL X64PER PRCSR TIER 3 GOV B-S;SF STD5.0SOL X64PER PRCSR TIER 3 GOV B-S;;;;79;;
1;3;2094;1;482,4798;392,26;SF STD5.0SOL X64PER PROC T3 BAS REW B-A;12173147;;SF STD5.0SOL X64PER PROC T3 BAS REW B-A;SF STD5.0SOL X64PER PROC T3 BAS REW B-A;SF STD5.0SOL X64PER PROC T3 BAS REW B-A;SF STD5.0SOL X64PER PROC T3 BAS REW B-A;;;;79;;
1;3;2094;1;482,4798;392,26;SF STD5.0SOL X64PER PROC T3 BAS REW B-B;12173148;;SF STD5.0SOL X64PER PROC T3 BAS REW B-B;SF STD5.0SOL X64PER PROC T3 BAS REW B-B;SF STD5.0SOL X64PER PROC T3 BAS REW B-B;SF STD5.0SOL X64PER PROC T3 BAS REW B-B;;;;79;;
1;3;2094;1;458,3595;372,65;SF STD5.0SOL X64PER PROC T3 BAS REW B-C;12173149;;SF STD5.0SOL X64PER PROC T3 BAS REW B-C;SF STD5.0SOL X64PER PROC T3 BAS REW B-C;SF STD5.0SOL X64PER PROC T3 BAS REW B-C;SF STD5.0SOL X64PER PROC T3 BAS REW B-C;;;;79;;
1;3;2094;1;458,3595;372,65;SF STD5.0SOL X64PER PROC T3 BAS REW B-D;12173150;;SF STD5.0SOL X64PER PROC T3 BAS REW B-D;SF STD5.0SOL X64PER PROC T3 BAS REW B-D;SF STD5.0SOL X64PER PROC T3 BAS REW B-D;SF STD5.0SOL X64PER PROC T3 BAS REW B-D;;;;79;;
1;3;2094;1;446,2932;362,84;SF STD5.0SOL X64PER PROC T3 BAS REW B-E;12173151;;SF STD5.0SOL X64PER PROC T3 BAS REW B-E;SF STD5.0SOL X64PER PROC T3 BAS REW B-E;SF STD5.0SOL X64PER PROC T3 BAS REW B-E;SF STD5.0SOL X64PER PROC T3 BAS REW B-E;;;;79;;
